id,xpoints,ypoints,annotationtypeid,annotation,assetcomponentid,assetcomponenttypeid,component_name,component_type_name,filename,label
264424,"3234.520751953125,3855.918212890625,3865.786013328057,3244.388552390557","787.4998779296875,595.3652954101562,627.2795195776602,819.4141020971914",3566,ok,240852,1104,Ai-CC Ring Bracket_1729673965281,Ai-CC Ring Bracket,PM-BB-TOWER-0007-C1-B-I-SS(3).JPG,0
295704,"1247.05908203125,1437.2550048828125,1743.4509000792168,1553.2549772276543","996.07861328125,1705.88232421875,1623.8354005934546,914.0316896559544",3755,tilted,272132,1101,AI-Grading Ring-Twrside_1731123038622,AI-Grading Ring-Twrside,DJI_20240112163728_0103_V.JPG,12
295780,"1905.8822021484375,2121.568603515625,1876.221238314479,1660.5348369472915","31.37260627746582,2937.2548828125,2955.4655621343945,49.58328559936033",3666,ok,272208,1037,AI-Insulator Long Rod_1731125387710,AI-Insulator Long Rod,DJI_20240112163259_0071_V.JPG,0
292447,"1235.2939453125,1909.8038330078125,1915.452795812468,1240.9429081171554","137.25494384765625,172.54905700683594,64.59107404864771,29.296960889468025",3755,tilted,268875,1101,AI-Grading Ring-Twrside_1730219674742,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C2-M-I(5).JPG,12
292568,"1359.768310546875,493.7032165527344,516.0576455238081,1382.1227395179487","2452.37548828125,2610.7041015625,2732.983898162671,2574.655284881421",3540,ok,268996,1090,AI-Armour Rod for Sus. Fitting_1730264536468,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0012-C1-B-I(1).JPG,0
243123,"1568.626708984375,1854.9010009765625,1808.6427019992805,1522.368410007093","1796.078369140625,1858.8233642578125,2069.8770389573087,2007.1320438401212",3453,ok,219552,1069,AI-D-Shackle_1729576220800,AI-D-Shackle,PM-BB-TOWER-0007-C1-M-I-BHOPAL(23).JPG,0
264727,"2944.870361328125,3978.72021484375,3952.7554491031397,2918.9055955875147","1297.8681640625,1539.9403076171875,1650.8315025449226,1408.7593589902351",3481,ok,241155,1074,AI-Dead End Joints for Conductor_1729692914125,AI-Dead End Joints for Conductor,PM-BB-TOWER-0008-C1-M-I-BHOPAL(10).JPG,0
293604,"1814.2794189453125,2052.667236328125,2026.7502695959936,1788.362452213181","2526.413330078125,2698.386962890625,2734.312755882344,2562.339123069844",3540,ok,270032,1090,AI-Armour Rod for Sus. Fitting_1730439729436,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0013-C2-B-I(13).JPG,0
293483,"1256.86279296875,1927.450927734375,1930.880455858232,1260.292321092607","215.68626403808594,231.37258911132812,84.76075638662289,69.0744313133807",3563,ok,269911,1101,AI-Grading Ring-Twrside_1730398712185,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-T-I(1).JPG,0
168507,"1058.823486328125,3113.725341796875,3092.716960528178,1037.8151050594277","2243.13720703125,2345.097900390625,2768.4979404166534,2666.5372470572784",3324,loose,144937,1036,AI-Grading Ring _1728385970894,AI-Grading Ring ,PM-BB-TOWER-0005-C2-B-I(6).JPG,4
265772,"1321.5684814453125,1852.9410400390625,1847.604387761833,1316.231829168083","74.50981903076172,94.11763763427734,238.74109790885095,219.13327930533532",3755,tilted,242200,1101,AI-Grading Ring-Twrside_1729851988596,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-M-I(9).JPG,12
264445,"1656.8468017578125,1938.482177734375,1978.8685477021354,1697.233171725573","446.60467529296875,361.96820068359375,496.35742876397575,580.9939033733508",3563,ok,240873,1101,AI-Grading Ring-Twrside_1729675051684,AI-Grading Ring-Twrside,PM-BB-TOWER-0008-C1-B-I-SS(3).JPG,0
266320,"1943.355224609375,1941.17626953125,1834.2400023240266,1836.4189574021516","960.5664672851562,1309.150146484375,1308.4817006093351,959.8980214101165",3453,ok,242748,1069,AI-D-Shackle_1729936859568,AI-D-Shackle,PM-BB-TOWER-0010-C1-M-I(4).JPG,0
264819,"2766.480224609375,3536.089111328125,3541.7239914226825,2772.1151047039325","1280.0528564453125,1383.8055419921875,1342.0075511883092,1238.2548656414342",3498,ok,241247,1078,AI-Helical Armour Rod for OPGW_1729747483757,AI-Helical Armour Rod for OPGW,PM-BB-TOWER-0008-C1-0-EP(1).JPG,0
294865,"1117.6473388671875,1858.82373046875,1859.5606911275772,1118.3842995260147","145.09796142578125,149.01956176757812,9.735138507958567,5.813538166161692",3563,ok,271293,1101,AI-Grading Ring-Twrside_1730954004476,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C2-M-I(10).JPG,0
167759,"2867.102294921875,3180.827880859375,3203.8512825052635,2890.1256965677635","2190.849609375,2147.276611328125,2313.0451031785224,2356.6181012253974",3645,bush found,144189,1019,AI-Chimney  Normal_1728295858064,AI-Chimney  Normal,PM-BB-TOWER-0005-C1-0-TB(10).JPG,3
298855,"1741.7103271484375,1741.7103271484375,1372.42919921875,1372.42919921875","1903.234375,2935.914306640625,2935.914306640625,1903.234375",3331,ok,275283,1037,AI-Insulator Long Rod_1731577634854,AI-Insulator Long Rod,PM-BB-TOWER-0019-C2-T-I(3).JPG,0
293031,"1982.899169921875,1985.831298828125,2035.6888329749072,2032.7567040686572","936.19482421875,1023.0612182617188,1021.3783037275456,934.5119096845768",3448,ok,269459,1068,AI-Yoke Plate_1730351055016,AI-Yoke Plate,PM-BB-TOWER-0012-C1-M-I(3).JPG,0
265244,"1175.54443359375,1381.473876953125,1367.8255585266095,1161.8961151672345","2739.65185546875,2689.22021484375,2633.489515197017,2683.921155822017",3729,damaged,241672,1061,AI-Step Bolts_1729770783271,AI-Step Bolts,PM-BB-TOWER-0008-C2-0-EP(1).JPG,2
166493,"2183.00634765625,2575.1630859375,2642.6349952206892,2250.4782569394392","1495.9056396484375,1395.6878662109375,1659.7085380192689,1759.9263114567689",3662,ok,142923,1163,Ai-Copper Bond_1727848745577,Ai-Copper Bond,PM-BB-TOWER-AP1-C1-0-EP(2).JPG,0
296456,"1999.999755859375,2576.47021484375,2599.982921525103,2023.512462540728","141.17645263671875,7.843136787414551,109.5010062120666,242.8343220613708",3755,tilted,272884,1101,AI-Grading Ring-Twrside_1731233143117,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-M-I(9).JPG,12
122690,"31.64598274230957,926.18505859375,901.4342873263985,6.895211474958025","614.8759765625,743.2728881835938,915.7110860854634,787.3141744643697",3566,ok,99142,1104,Ai-CC Ring Bracket_1719311032636,Ai-CC Ring Bracket,PM-BB-TOWER-0001-C1-M-I-SS(1).JPG,0
166423,"503.1077880859375,781.8245239257812,789.1339730144327,510.41723717458905","2429.017822265625,2407.129150390625,2500.203129589122,2522.091801464122",3645,bush found,142853,1019,AI-Chimney  Normal_1727836440099,AI-Chimney  Normal,PM-BB-TOWER-AP1-C1-0-TB(5).JPG,3
298365,"1836.2547607421875,1968.499267578125,1971.552836352057,1839.3083295161196","982.2251586914062,994.9935913085938,963.3673370372052,950.5989044200177",3755,tilted,274793,1101,AI-Grading Ring-Twrside_1731563127689,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-M-I(1).JPG,12
172705,"2262.7451171875,2956.862548828125,2964.457735350352,2270.340303709727","784.313720703125,780.3922119140625,2124.7603225615735,2128.681831350636",3323,ok,149134,1036,AI-Grading Ring _1728882963092,AI-Grading Ring ,PM-BB-TOWER-0007-C1-B-I-SS(4).JPG,0
264612,"3242.77880859375,3328.9150390625,3385.242531570581,3299.106301101831","1828.1685791015625,1628.872802734375,1653.2177134236197,1852.5134897908072",3648,ok,241040,1147,ai-bolts_1729687845850,ai-bolts,PM-BB-TOWER-0008-C1-B-I-BHOPAL(21).JPG,0
167775,"1830.065185546875,2069.716796875,2081.061460550873,1841.409849222748","664.4879760742188,660.1306762695312,1284.087496264761,1288.4447960694486",3331,ok,144205,1037,AI-Insulator Long Rod_1728296545589,AI-Insulator Long Rod,PM-BB-TOWER-0005-C1-0-TB(3).JPG,0
292055,"1953.17822265625,2143.712646484375,2144.1702158806224,1953.6357920524974","680.0811767578125,682.72021484375,649.6844198167871,647.0453817308496",3686,ok,268483,1185,AI-Bird Guard _1730179257359,AI-Bird Guard ,PM-BB-TOWER-0011-C1-B-I(15).JPG,0
169108,"1447.058349609375,1972.5487060546875,1957.642567224464,1432.1522107791516","662.7449951171875,772.5488891601562,843.8854503576327,734.081556314664",3648,ok,145537,1147,ai-bolts_1728476604394,ai-bolts,PM-BB-TOWER-0006-C1-M-I(5).JPG,0
292629,"2012.864013671875,1876.0645751953125,1894.6789577045593,2031.4783961811218","907.519287109375,961.8507690429688,1008.719306108924,954.3878241753303",3340,ok,269057,1039,AI-Arcing Horn_1730267188089,AI-Arcing Horn,PM-BB-TOWER-0012-C1-B-I(12).JPG,0
298276,"1317.47021484375,2096.882080078125,2100.6577939408835,1321.2459287065083","1989.0955810546875,2018.50732421875,1918.4508206668108,1889.0390775027483",3755,tilted,274704,1101,AI-Grading Ring-Twrside_1731500723366,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-B-I(9).JPG,12
168537,"1897.7926025390625,2215.1796875,2213.927765428361,1896.5406804674237","966.2131958007812,970.7733764648438,1057.9067437998438,1053.3465631357813",3448,ok,144967,1068,AI-Yoke Plate_1728387337644,AI-Yoke Plate,PM-BB-TOWER-0005-C2-T-I(2).JPG,0
169087,"2346.80810546875,3784.716552734375,3776.58186210485,2338.673414839225","2267.53369140625,2411.869384765625,2492.9092169779005,2348.5735236185255",3411,ok,145516,1056,AI-Conductor_1728474972576,AI-Conductor,PM-BB-TOWER-0006-C1-M-I(9).JPG,0
293169,"1886.2744140625,2588.235107421875,2588.2351134865444,1886.2744201271692","358.8234558105469,358.823486328125,219.32488690299738,219.32485638541925",3755,tilted,269597,1101,AI-Grading Ring-Twrside_1730366174798,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-B-I(9).JPG,12
293010,"1196.078369140625,2066.666748046875,2086.260040604979,1215.6716616987292","2423.529052734375,2545.097900390625,2404.784875018958,2283.216027362708",3755,tilted,269438,1101,AI-Grading Ring-Twrside_1730350384809,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-M-I(10).JPG,12
265625,"1787.4761962890625,2122.811767578125,2120.2831889197114,1784.9476176306487","124.6854248046875,115.0543212890625,27.014319684582972,36.64542320020797",3755,tilted,242053,1101,AI-Grading Ring-Twrside_1729845563121,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-M-I(2).JPG,12
266029,"1405.8740234375,1672.1177978515625,1680.5291247130658,1414.2853502990033","188.65216064453125,244.95040893554688,205.1718460243024,148.87359773328677",3755,tilted,242457,1101,AI-Grading Ring-Twrside_1729867463342,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C2-B-I(14).JPG,12
293289,"1947.25390625,2506.633056640625,2521.021970569659,1961.642820179034","1597.310302734375,1657.50439453125,1523.7893037574283,1463.5952119605533",3755,tilted,269717,1101,AI-Grading Ring-Twrside_1730377114833,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-T-I(7).JPG,12
166408,"1675.3753662109375,2147.416259765625,2146.030708100572,1673.9898145458847","2740.3505859375,2743.9814453125,2924.1142950012263,2920.4834356262263",3645,bush found,142838,1019,AI-Chimney  Normal_1727835847655,AI-Chimney  Normal,PM-BB-TOWER-AP1-C1-0-TB(9).JPG,3
295707,"1246.1873779296875,1052.2874755859375,1379.1596567805511,1573.0595591243011","2003.4859619140625,2785.620849609375,2866.656084080612,2084.5211963852994",3938,dislocated,272135,1101,AI-Grading Ring-Twrside_1731123149387,AI-Grading Ring-Twrside,DJI_20240112163728_0103_V.JPG,17
166909,"1926.4482421875,1996.4923095703125,2013.7634646943468,1943.7193973115343","2027.1561279296875,2000.8895263671875,2046.9458062558647,2073.2124078183647",3425,ok,143339,1061,AI-Step Bolts_1728033352475,AI-Step Bolts,PM-BB-TOWER-0004-C1-0-TB(9).JPG,0
123864,"945.3125610351562,1134.1146240234375,1141.0157208211394,952.2136578328583","465.2778015136719,460.9374694824219,761.1313954094944,765.4717274407444",3277,missing,100316,1028,AI-Phase Plate-R_1719382815806,AI-Phase Plate-R,PM-BB-TOWER-0002-C2-0-TB(9).JPG,5
295427,"207.84317016601562,2423.529052734375,2545.274218611111,329.58833604275134","1290.196044921875,1052.9410400390625,2189.8993328146516,2427.154337697464",3645,bush found,271855,1019,AI-Chimney  Normal_1731043396642,AI-Chimney  Normal,PM-BB-TOWER-0015-C2-0-TB(4).JPG,3
293964,"2579.5205078125,2540.304931640625,2228.637945462343,2267.853521634218","64.11144256591797,2948.642822265625,2944.4056693877783,59.87428968807147",3331,ok,270392,1037,AI-Insulator Long Rod_1730686349334,AI-Insulator Long Rod,PM-BB-TOWER-0014-C1-T-I(12).JPG,0
297088,"3633.333740234375,3496.07861328125,3771.1070326370823,3908.3621595902073","1343.137451171875,1905.882568359375,1972.962778318486,1410.217661130986",3563,ok,273516,1101,AI-Grading Ring-Twrside_1731392021672,AI-Grading Ring-Twrside,PM-BB-TOWER-0018-C1-B-I-BHOPAL(3).JPG,0
297803,"313.72552490234375,313.72552490234375,599.9999389648438,599.9999389648438","1329.4117431640625,1768.6273193359375,1768.6273193359375,1329.4117431640625",3565,ok,274231,1103,AI-Grading Ring-lineside_1731485728317,AI-Grading Ring-lineside,PM-BB-TOWER-0018-C2-B-I-BHOPAL(3).JPG,0
296340,"1954.012451171875,1947.4765625,1778.2215613913147,1784.7574500631897","830.4269409179688,1153.956298828125,1150.5370361944333,827.0076782842771",3453,ok,272768,1069,AI-D-Shackle_1731223565099,AI-D-Shackle,PM-BB-TOWER-0016-C2-M-I(2).JPG,0
292353,"1979.335205078125,1321.621826171875,1332.122351768946,1989.835730675196","1644.3221435546875,1753.5906982421875,1816.795855393691,1707.527300706191",3540,ok,268781,1090,AI-Armour Rod for Sus. Fitting_1730213050582,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0011-C2-B-I(14).JPG,0
265100,"1615.9774169921875,2109.1995849609375,2115.9837570371487,1622.7615890683987","2943.37744140625,2967.584716796875,2829.3575100870357,2805.1502346964107",3348,ok,241528,1040,AI-CC Ring_1729760782458,AI-CC Ring,PM-BB-TOWER-0008-C1-T-I-BHOPAL(13).JPG,0
296489,"1901.9608154296875,2525.490234375,2536.1832209817962,1912.6538020364837","270.58819580078125,329.4117431640625,216.06611841706527,157.24257105378402",3755,tilted,272917,1101,AI-Grading Ring-Twrside_1731234054217,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-T-I(8).JPG,12
293646,"2018.374267578125,1703.01611328125,1708.1229620017436,2023.4811162986186","2499.97509765625,2544.39794921875,2580.651506343564,2536.228654781064",3540,ok,270074,1090,AI-Armour Rod for Sus. Fitting_1730441868586,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0013-C2-T-I(5).JPG,0
266481,"1605.2486572265625,2280.6298828125,2287.6150587887832,1612.2338332028457","2862.560546875,2797.200927734375,2869.3809185884415,2934.7405377290665",3756,tilted,242909,1103,AI-Grading Ring-lineside_1729946571836,AI-Grading Ring-lineside,PM-BB-TOWER-0010-C2-M-I(15).JPG,12
166981,"536.792236328125,1361.0477294921875,1573.8793259118747,749.6238327478122","2484.822265625,1642.4111328125,1850.6557839510906,2693.0669167635906",3540,ok,143411,1090,AI-Armour Rod for Sus. Fitting_1728041494722,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0004-C1-B-I(14).JPG,0
293168,"1101.960693359375,1819.60791015625,1837.1889065396756,1119.5416897428006","317.64703369140625,399.9999694824219,246.7941001118508,164.44116432083518",3755,tilted,269596,1101,AI-Grading Ring-Twrside_1730366152922,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-B-I(9).JPG,12
292177,"1350.7625732421875,2601.306884765625,2572.891989566533,1322.3476780430956","2852.765380859375,2722.04638671875,2450.2107151901573,2580.9297093307823",3755,tilted,268605,1101,AI-Grading Ring-Twrside_1730186903331,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-M-I(3).JPG,12
296613,"2074.509521484375,2517.64697265625,2507.234938595107,2064.097487423232","11.76479434967041,70.58831787109375,149.02568372676618,90.20216020534284",3755,tilted,273041,1101,AI-Grading Ring-Twrside_1731248944277,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C2-B-I(11).JPG,12
266949,"567.669189453125,2819.84765625,2807.7450181664403,555.5665513695654","1718.21533203125,1500.350341796875,1375.2393689236944,1593.1043591580694",3331,ok,243377,1037,AI-Insulator Long Rod_1730111951548,AI-Insulator Long Rod,PM-BB-TOWER-0008-C2-B-I-BHOPAL(4).JPG,0
295142,"172.03314208984375,223.75717163085938,341.7068982539048,289.98286871288917","1234.8759765625,1519.3580322265625,1497.9126193341253,1213.4305636700628",3448,ok,271570,1068,AI-Yoke Plate_1730973824503,AI-Yoke Plate,DJI_20240112162502_0029_V.JPG,0
298678,"2337.2548828125,2335.294189453125,2048.717206916548,2050.677900275923","74.50982666015625,2750.980224609375,2750.770287825826,74.2998898766074",3331,ok,275106,1037,AI-Insulator Long Rod_1731573998153,AI-Insulator Long Rod,PM-BB-TOWER-0019-C2-B-I(13).JPG,0
298673,"1999.999755859375,2576.47021484375,2554.8714502648527,1978.4009912804777","239.21560668945312,98.03914642333984,9.844204385392814,151.02066465150608",3755,tilted,275101,1101,AI-Grading Ring-Twrside_1731573854417,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C2-B-I(14).JPG,12
293176,"1847.4945068359375,1830.065185546875,2222.365056971602,2239.7943782606644","1781.5546875,2535.3671875,2544.4377726928956,1790.6252726928954",3340,ok,269604,1039,AI-Arcing Horn_1730366508728,AI-Arcing Horn,PM-BB-TOWER-0012-C2-B-I(12).JPG,0
293781,"1943.4859619140625,2248.177490234375,2235.562712460602,1930.8711841402899","275.93988037109375,211.5869598388672,151.85981944611498,216.21273997834155",3755,tilted,270209,1101,AI-Grading Ring-Twrside_1730518080061,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-B-I(7).JPG,12
293012,"1433.3333740234375,1841.17626953125,1852.7025785325034,1444.8596830246909","2905.8818359375,2911.764404296875,2112.6367188366444,2106.7541504772694",3331,ok,269440,1037,AI-Insulator Long Rod_1730350456490,AI-Insulator Long Rod,PM-BB-TOWER-0012-C1-M-I(10).JPG,0
166896,"1938.4620361328125,1990.90380859375,1985.114636970309,1932.6728645093715","1543.5703125,1550.4105224609375,1594.7943093253107,1587.9540993643732",3648,ok,143326,1061,AI-Step Bolts_1728032902916,AI-Step Bolts,PM-BB-TOWER-0004-C1-0-TB(8).JPG,0
298470,"989.1067504882812,1851.8519287109375,1861.7599286295347,999.0147504068785","2358.96044921875,2428.677001953125,2306.0650996095164,2236.3485468751414",3755,tilted,274898,1101,AI-Grading Ring-Twrside_1731565588521,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-T-I(10).JPG,12
293065,"1852.5316162109375,2143.875,2150.244906801493,1858.9015230124305","294.9591979980469,328.40032958984375,272.90489287372503,239.46376128192819",3755,tilted,269493,1101,AI-Grading Ring-Twrside_1730353469197,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-T-I(2).JPG,12
167020,"62.68133544921875,1527.2178955078125,1556.231737760557,91.6951777019632","1520.430908203125,1326.7733154296875,1546.1906494901639,1739.8482422636014",3540,ok,143450,1090,AI-Armour Rod for Sus. Fitting_1728042990377,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0004-C1-M-I(14).JPG,0
297269,"2834.95166015625,3726.261962890625,3739.043135643029,2847.732832908654","1250.6190185546875,1357.4361572265625,1250.7866897638553,1143.9695510919803",3428,ok,273697,1062,AI-Jumper Cone_1731410980196,AI-Jumper Cone,PM-BB-TOWER-0018-C1-M-I-BHOPAL(4).JPG,0
123864,"945.3125610351562,1134.1146240234375,1141.0157208211394,952.2136578328583","465.2778015136719,460.9374694824219,761.1313954094944,765.4717274407444",3277,missing,100316,1028,AI-Phase Plate-R_1719382815806,AI-Phase Plate-R,PM-BB-TOWER-0002-C2-0-TB(9).JPG,5
298384,"1760.784423828125,2686.2744140625,2647.917318161402,1722.4273279270267","2301.96044921875,2141.17626953125,1920.388948415936,2081.1731281034363",3755,tilted,274812,1101,AI-Grading Ring-Twrside_1731563566430,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-M-I(11).JPG,12
168998,"1560.784423828125,2478.431396484375,2486.762752075268,1569.1157794190178","2050.980224609375,2027.450927734375,2352.375351813902,2375.904648688902",3324,loose,145427,1036,AI-Grading Ring _1728463443126,AI-Grading Ring ,PM-BB-TOWER-0006-C1-B-I(8).JPG,4
294832,"1959.2850341796875,2195.045166015625,2197.0099754981925,1961.249843662255","2251.165771484375,2248.4296875,2417.731414087331,2420.467498071706",3348,ok,271260,1040,AI-CC Ring_1730952813944,AI-CC Ring,PM-BB-TOWER-0013-C2-M-I(8).JPG,0
